AU;AF;CR;AB;AR;BE;BN;BP;C1;C3;CA;CL;CT;CY;DA;DE;DI;DT;EA;EF;EI;EM;EP;ER;FU;FX;GA;GP;HO;ID;IS;J9;JI;LA;NR;OA;OI;PA;PD;PG;PI;PM;PN;PT;PU;PY;RI;RP;SC;SE;SN;SO;SP;TC;TI;U1;U2;UT;VL;WC;WE;Z9;C1raw;DB;AU_UN;AU1_UN;AU_UN_NR;SR_FULL;SR
191414029;191414029;;;;;;;PM;;;;;;31/12/2024;"runga kutta fehlberg; waktu kematian; hukum pendinginan newton; python";;;;;;;;;;;;;;"runga kutta fehlberg; waktu kematian; hukum pendinginan newton; python";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KEAKURATAN METODE RUNGA KUTTA FEHLBERG DALAM MEMPERKIRAKAN WAKTU KEMATIAN DENGAN HUKUM PENDINGINAN NEWTON BERBANTUAN PYTHON;;;;;;;;;;;;;;
191414053;191414053;;;;;;;PM;;;;;;31/12/2024;"disposisi matematis; kecerdasan logis; logika proposisi";;;;;;;;;;;;;;"disposisi matematis; kecerdasan logis; logika proposisi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PROFIL DISPOSISI MATEMATIS DAN KECERDASAN LOGIS MATEMATIS MAHASISWA DALAM MENYELESAIKAN PERMASALAHAN PADA SUB MATERI LOGIKA PROPOSISI;;;;;;;;;;;;;;
191414058;191414058;;;;;;;PM;;;;;;31/12/2024;"stres akademik; skripsi; studi kasus";;;;;;;;;;;;;;"stres akademik; skripsi; studi kasus";;;;;;;;;20221;;;;;;;2022;;;;;;;;;ANALISIS GAMBARAN STRES AKADEMIK MAHASISWA TINGKAT AKHIR DALAM MENYELESAIKAN SKRIPSI (STUDI KASUS MAHASISWA PENDIDIKAN MATEMATIKA UNIVERSITAS SANATA DHARMA);;;;;;;;;;;;;;
191414015;191414015;;;;;;;PM;;;;;;31/12/2024;"permainan; bingo; pemecahan masalah; kerja sama; statistika";;;;;;;;;;;;;;"permainan; bingo; pemecahan masalah; kerja sama; statistika";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGARUH PEMBELAJARAN DENGAN PERMAINAN BINGO TERHADAP KEMAMPUAN PEMECAHAN MASALAH DAN KEMAMPUAN KERJASAMA SISWA KELAS VIII SMP STELLA DUCE 2 YOGYAKARTA MATERI STATISTIKA;;;;;;;;;;;;;;
191414039;191414039;;;;;;;PM;;;;;;31/12/2024;"pembelajaran berdiferensiasi; menggunakan data";;;;;;;;;;;;;;"pembelajaran berdiferensiasi; menggunakan data";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENERAPAN PEMBELAJARAN BERDIFERENSIASI PADA MATERI MENGGUNAKAN DATA;;;;;;;;;;;;;;
191414009;191414009;;;;;;;PM;;;;;;31/12/2024;"etnomatematika; rumah adat";;;;;;;;;;;;;;"etnomatematika; rumah adat";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KAJIAN ETNOMATEMATIKA PADA RUMAH ADAT HALU SUKU TOBELO HALMAHERA UTARA;;;;;;;;;;;;;;
191414075;191414075;;;;;;;PM;;;;;;31/12/2024;"media; komik-el; bentuk aljabar";;;;;;;;;;;;;;"media; komik-el; bentuk aljabar";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MEDIA KOMIK-EL PADA MATERI BENTUK ALJABAR KELAS VII SMP ;;;;;;;;;;;;;;
191414056;191414056;;;;;;;PM;;;;;;31/12/2024;"alat peraga; pemahaman konsep; segi empat";;;;;;;;;;;;;;"alat peraga; pemahaman konsep; segi empat";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PEMAKAIAN ALAT PERAGA PAPAN GESER UNTUK MEMPERBAIKI KUALITAS PEMAHAMAN KONSEP SEGIEMPAT SISWA KELAS VII SMP BRUDERAN PURWOREJO TAHUN AJARAN 2022/2023;;;;;;;;;;;;;;
191414017;191414017;;;;;;;PM;;;;;;31/12/2024;"kontekstual; literasi finansial; anuitas";;;;;;;;;;;;;;"kontekstual; literasi finansial; anuitas";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PEMBELAJARAN MATEMATIKA MODEL CONTEXTUAL TEACHING LEARNING (CTL) UNTUK MENGEMBANGKAN LITERASI FINANSIAL PADA MATERI ANUITAS SISWA SMA BHAKTI TUNAS HARAPAN MAGELANG TAHUN AJARAN 2023/2024;;;;;;;;;;;;;;
191414050;191414050;;;;;;;PM;;;;;;31/12/2024;"berpikir kreatif; berpikir kritis; open ended; geometri ruang";;;;;;;;;;;;;;"berpikir kreatif; berpikir kritis; open ended; geometri ruang";;;;;;;;;20221;;;;;;;2022;;;;;;;;;ANALISIS KEMAMPUAN BERPIKIR KREATIF DAN KRITIS MAHASISWA DALAM MENYELESAIKAN SOAL OPEN ENDED PADA MATERI GEOMETRI RUANG;;;;;;;;;;;;;;
191414047;191414047;;;;;;;PM;;;;;;31/12/2024;"kesulitan belajar; remediasi; bilangan bulat";;;;;;;;;;;;;;"kesulitan belajar; remediasi; bilangan bulat";;;;;;;;;20221;;;;;;;2022;;;;;;;;;ANALISIS KESULITAN BELAJAR MATEMATIKA DAN UPAYA PEMBELAJARAN REMEDIASI UNTUK PESERTA DIDIK KELAS VII C SMP MARIA IMMACULATA MARSUDIRINI YOGYAKARTA TAHUN AJARAN 2023/2024 PADA MATERI BILANGAN BULAT;;;;;;;;;;;;;;
191414101;191414101;;;;;;;PM;;;;;;31/12/2024;"lkpd; problem based learning; bangun ruang sisi datar; geogebra";;;;;;;;;;;;;;"lkpd; problem based learning; bangun ruang sisi datar; geogebra";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LEMBAR KERJA PESERTA DIDIK BERBASIS PROBLEM BASED LEARNING PADA MATERI BANGUN RUANG SISI DATAR BERBANTUAN GEOGEBRA;;;;;;;;;;;;;;
191414055;191414055;;;;;;;PM;;;;;;31/12/2024;"etnomatematika; batik; lkpd; transformasi geometri";;;;;;;;;;;;;;"etnomatematika; batik; lkpd; transformasi geometri";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KAJIAN ETNOMATEMATIKA PADA BATIK JLAMPRANG DAN APLIKASINYA DALAM PENGEMBANGAN LKPD PADA MATERI TRANSFORMASI GEOMETRI TINGKAT SMA;;;;;;;;;;;;;;
201414031;201414031;;;;;;;PM;;;;;;31/12/2024;"modul; modul ajar; pemahaman konsep; pemecahan masalah";;;;;;;;;;;;;;"modul; modul ajar; pemahaman konsep; pemecahan masalah";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MODUL AJAR PERSAMAAN DAN PERTIDAKSAMAAN LINEAR SATU VARIABEL UNTUK MEMFASILITASI KEMAMPUAN PEMAHAMAN KONSEP DAN PEMECAHAN MASALAH DI KELAS VII B SMPN 6 YOGYAKARTA;;;;;;;;;;;;;;
201414010;201414010;;;;;;;PM;;;;;;31/12/2024;"handout; etnomatematika; batik; motivasi; pemahaman konsep; perbandingan";;;;;;;;;;;;;;"handout; etnomatematika; batik; motivasi; pemahaman konsep; perbandingan";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN HANDOUT BERBASIS ETNOMATEMATIKA BATIK GEBLEK RENTENG UNTUK MEMFASILITASI MOTIVASI DAN PEMAHAMAN KONSEP PADA MATERI PERBANDINGAN KELAS VII SMP N 2 GIRIMULYO, KULON PROGO;;;;;;;;;;;;;;
191414033;191414033;;;;;;;PM;;;;;;31/12/2024;"pemecahan masalah; plsv; problem based learning";;;;;;;;;;;;;;"pemecahan masalah; plsv; problem based learning";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS KEMAMPUAN PEMECAHAN MASALAH SISWA KELAS VIIC SMPN 1 YOGYAKARTA PADA PEMBELAJARAN PERSAMAAN LINEAR SATU VARIABEL MENGGUNAKAN MODEL PBM;;;;;;;;;;;;;;
201414029;201414029;;;;;;;PM;;;;;;31/12/2024;"etnomatematika; gereja; modul; modul ajar; bangun ruang";;;;;;;;;;;;;;"etnomatematika; gereja; modul; modul ajar; bangun ruang";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISA ETNOMATEMATIKA PADA GEREJA BLENDUK DAN PEMBUATAN MODUL AJAR DENGAN KONTEKS GEREJA BLENDUK UNTUK MEMBELAJARKAN MATERI BANGUN RUANG;;;;;;;;;;;;;;
201414008;201414008;;;;;;;PM;;;;;;31/12/2024;"etnomatematika; museum; modul ajar; problem based learning; berpikir kritis";;;;;;;;;;;;;;"etnomatematika; museum; modul ajar; problem based learning; berpikir kritis";;;;;;;;;20231;;;;;;;2023;;;;;;;;;KAJIAN ETNOMATEMATIKA PADA MUSEUM PABRIK GULA DE TJOLOMADOE DAN PENYUSUNAN MODUL AJAR BERBASIS PBM UNTUK MEMFASILITASI KEMAMPUAN BERPIKIR KRITIS SISWA SMP;;;;;;;;;;;;;;
201414001;201414001;;;;;;;PM;;;;;;31/12/2024;"aktivitas pembelajaran; lingkungan; mathcitymap; pemecahan masalah; kontekstual";;;;;;;;;;;;;;"aktivitas pembelajaran; lingkungan; mathcitymap; pemecahan masalah; kontekstual";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN AKTIVITAS PEMBELAJARAN DENGAN KONTEKS LINGKUNGAN SMP NEGERI 1 YOGYAKARTA MENGGUNAKAN APLIKASI MATHCITYMAP  UNTUK MENGEMBANGKAN KEMAMPUAN PEMECAHAN MASALAH KONTEKSTUAL ;;;;;;;;;;;;;;
201414002;201414002;;;;;;;PM;;;;;;31/12/2024;"etnomatematika; candi; modul ajar; mathcitymap";;;;;;;;;;;;;;"etnomatematika; candi; modul ajar; mathcitymap";;;;;;;;;20231;;;;;;;2023;;;;;;;;;KAJIAN ETNOMATEMATIKA CANDI PRAMBANAN DAN PEMBUATAN MODUL AJAR DENGAN MENGGUNAKAN KONTEKS CANDI PRAMBANAN BERBANTUAN MATHCITYMAP;;;;;;;;;;;;;;
201414006;201414006;;;;;;;PM;;;;;;31/12/2024;"representasi matematis; peluang";;;;;;;;;;;;;;"representasi matematis; peluang";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS KEMAMPUAN REPRESENTASI MATEMATIS SISWA KELAS VIII E DI SMP NEGERI 1 YOGYAKARTA UNTUK MATERI PELUANG;;;;;;;;;;;;;;
201414041;201414041;;;;;;;PM;;;;;;31/12/2024;"video; video interaktif; numerasi; teorema pythagoras";;;;;;;;;;;;;;"video; video interaktif; numerasi; teorema pythagoras";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN VIDEO INTERAKTIF UNTUK MEMFASILITASI NUMERASI SISWA SMP NEGERI 1 DEPOK YOGYAKARTA KELAS VIII MATERI TEOREMA PYTHAGORAS.;;;;;;;;;;;;;;
201414014;201414014;;;;;;;PM;;;;;;31/12/2024;"etnomatematika; tari; modul; koneksi matematis";;;;;;;;;;;;;;"etnomatematika; tari; modul; koneksi matematis";;;;;;;;;20231;;;;;;;2023;;;;;;;;;KAJIAN ETNOMATEMATIKA TARI JAIPONG DAN PENGGUNAAN KONTEKS TARI JAIPONG UNTUK MERANCANG MODUL DALAM MENINGKATKAN KEMAMPUAN KONEKSI MATEMATIS;;;;;;;;;;;;;;
201414028;201414028;;;;;;;PM;;;;;;31/12/2024;"aktivitas pembelajaran; pmri; mathcitymap; pemecahan masalah; bangun ruang sisi datar";;;;;;;;;;;;;;"aktivitas pembelajaran; pmri; mathcitymap; pemecahan masalah; bangun ruang sisi datar";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN AKTIVITAS PEMBELAJARAN MATEMATIKA BERBASIS PENDIDIKAN MATEMATIKA REALISTIK (PMR) DENGAN BANTUAN MATHCITYMAP UNTUK MENDUKUNG KEMAMPUAN PEMECAHAN MASALAH MATEMATIS PADA MATERI BANGUN RUANG SISI DATAR SMP KELAS VIII;;;;;;;;;;;;;;
201414062;201414062;;;;;;;PM;;;;;;31/12/2024;"etno-stem; makanan; pembelajaran stem";;;;;;;;;;;;;;"etno-stem; makanan; pembelajaran stem";;;;;;;;;20231;;;;;;;2023;;;;;;;;;KAJIAN ETNO-STEM PADA PROSES PRODUKSI GEPLAK DI KABUPATEN BANTUL DAN PENERAPANNYA DALAM PEMBELAJARAN STEM ;;;;;;;;;;;;;;
201414003;201414003;;;;;;;PM;;;;;;31/12/2024;"aktivitas pembelajaran; mathcitymap; pemecahan masalah; kontekstual";;;;;;;;;;;;;;"aktivitas pembelajaran; mathcitymap; pemecahan masalah; kontekstual";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN AKTIVITAS PEMBELAJARAN MATEMATIKA MENGGUNAKAN MATHCITYMAP UNTUK MENGEMBANGKAN KEMAMPUAN PEMECAHAN MASALAH KONTEKSTUAL SISWA KELAS IX SMP PANGUDI LUHUR WEDI KABUPATEN KLATEN;;;;;;;;;;;;;;
201414065;201414065;;;;;;;PM;;;;;;31/12/2024;"math trail; mathcitymap; literasi matematika; pemecahan masalah";;;;;;;;;;;;;;"math trail; mathcitymap; literasi matematika; pemecahan masalah";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MATH TRAIL PADA APLIKASI MATHCITYMAP (MCM) BERBASIS LITERASI MATEMATIKA UNTUK MEMFASILITASI KEMAMPUAN PEMECAHAN MASALAH KELAS X;;;;;;;;;;;;;;
201414021;201414021;;;;;;;PM;;;;;;31/12/2024;"modul; modul ajar; representasi matematis; pemecahan masalah";;;;;;;;;;;;;;"modul; modul ajar; representasi matematis; pemecahan masalah";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MODUL AJAR MATERI LINGKARAN UNTUK MEMFASILITASI KEMAMPUAN REPRESENTASI MATEMATIS DAN PEMECAHAN MASALAH SISWA KELAS VIII DI SMPN 6 YOGYAKARTA;;;;;;;;;;;;;;
201414036;201414036;;;;;;;PM;;;;;;31/12/2024;"penambangan data; prediksi; random forest";;;;;;;;;;;;;;"penambangan data; prediksi; random forest";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENAMBANGAN DATA UNTUK PREDIKSI HASIL PPDB DI SMA NEGERI 8 YOGYAKARTA BERDASARKAN DATA TAHUN 2023 MENGGUNAKAN METODE RANDOM FOREST;;;;;;;;;;;;;;
201414064;201414064;;;;;;;PM;;;;;;31/12/2024;"lkpd-el; irisan dua lingkaran; discovery learning; geogebra; numerasi";;;;;;;;;;;;;;"lkpd-el; irisan dua lingkaran; discovery learning; geogebra; numerasi";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN E-LKS KELILING IRISAN DUA LINGKARAN BERBASIS PENEMUAN TERBIMBING BERBANTUAN GEOGEBRA UNTUK MEMFASILITASI NUMERASI SISWA SMAN 1 SEYEGAN;;;;;;;;;;;;;;
201414066;201414066;;;;;;;PM;;;;;;31/12/2024;"modul; modul ajar; robotika; kecakapan abad 21";;;;;;;;;;;;;;"modul; modul ajar; robotika; kecakapan abad 21";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MODUL AJAR STEAM BERBANTUAN AKTIVITAS ROBOTIKA UNTUK MELATIH KECAKAPAN ABAD 21 PESERTA DIDIK SMA;;;;;;;;;;;;;;
201414057;201414057;;;;;;;PM;;;;;;31/12/2024;"sistem antrean; optimalisasi antrean";;;;;;;;;;;;;;"sistem antrean; optimalisasi antrean";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS SISTEM ANTREAN DAN OPTIMALISASI ANTREAN LAYANAN PENGAMBILAN OBAT RACIKAN DI RUMAH SAKIT PALANG BIRU KUTOARJO BERBANTUAN PYTHON ;;;;;;;;;;;;;;
201414051;201414051;;;;;;;PM;;;;;;31/12/2024;"rangkaian pembelajaran; desmos; problem based learning; bangun ruang sisi datar; literasi matematika";;;;;;;;;;;;;;"rangkaian pembelajaran; desmos; problem based learning; bangun ruang sisi datar; literasi matematika";;;;;;;;;20231;;;;;;;2023;;;;;;;;;EFEKTIVITAS RANGKAIAN PEMBELAJARAN DESMOS DENGAN MODEL PBM MATERI BANGUN RUANG SISI DATAR DITINJAU DARI KEMAMPUAN LITERASI MATEMATIKA PESERTA DIDIK KELAS VIII SMP N 1 SLEMAN TAHUN AJARAN 2023/2024;;;;;;;;;;;;;;
201414048;201414048;;;;;;;PM;;;;;;31/12/2024;"pmri; literasi matematika; representasi matematis; statistika";;;;;;;;;;;;;;"pmri; literasi matematika; representasi matematis; statistika";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGARUH PENDEKATAN MATEMATIKA REALISTIK TERHADAP KEMAMPUAN LITERASI MATEMATIKA DAN REPRESENTASI MATEMATIS SISWA KELAS VII SMP PANGUDI LUHUR 1 YOGYAKARTA PADA MATERI STATISTIKA;;;;;;;;;;;;;;
201414020;201414020;;;;;;;PM;;;;;;31/12/2024;"aktivitas pembelajaran; mathcitymap; pemecahan masalah";;;;;;;;;;;;;;"aktivitas pembelajaran; mathcitymap; pemecahan masalah";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN AKTIVITAS PEMBELAJARAN MATEMATIKA DENGAN APLIKASI MATHCITYMAP DI GEREJA SANTO ANTONIUS MUNTILAN UNTUK MELATIH KEMAMPUAN PEMECAHAN MASALAH PADA SISWA SMP;;;;;;;;;;;;;;
201414037;201414037;;;;;;;PM;;;;;;31/12/2024;"perangkat pembelajaran; discovery learning; numerasi; bangun ruang sisi lengkung";;;;;;;;;;;;;;"perangkat pembelajaran; discovery learning; numerasi; bangun ruang sisi lengkung";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN PERANGKAT PEMBELAJARAN MENGGUNAKAN GUIDED DISCOVERY UNTUK MEMFASILITASI NUMERASI SISWA SMP KARITAS YOGYAKARTA MATERI BANGUN RUANG SISI LENGKUNG;;;;;;;;;;;;;;
201414005;201414005;;;;;;;PM;;;;;;31/12/2024;"game; game edukasi; android; etnomatematika";;;;;;;;;;;;;;"game; game edukasi; android; etnomatematika";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN GAME EDUKASI BERBASIS ANDROID DENGAN PENDEKATAN ETNOMATEMATIKA PADA MATERI TRANSFORMASI GEOMETRI UNTUK SISWA KELAS 9A SMP MARGANINGSIH;;;;;;;;;;;;;;
201414035;201414035;;;;;;;PM;;;;;;31/12/2024;"lkpd-el; geogebra; pemahaman konsep; disposisi matematis";;;;;;;;;;;;;;"lkpd-el; geogebra; pemahaman konsep; disposisi matematis";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN LEMBAR KERJA PESERTA DIDIK ELEKTRONIK MENGGUNAKAN GEOGEBRA ACTIVITY UNTUK MEMFASILITASI KEMAMPUAN PEMAHAMAN KONSEP DAN DISPOSISI MATEMATIS PESERTA DIDIK;;;;;;;;;;;;;;
201414044;201414044;;;;;;;PM;;;;;;31/12/2024;"numerasi; problem based learning; kesebangunan";;;;;;;;;;;;;;"numerasi; problem based learning; kesebangunan";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS KEMAMPUAN NUMERASI SETELAH PEMBELAJARAN DENGAN MODEL PROBLEM-BASED LEARNING PADA MATERI KESEBANGUNAN PESERTA DIDIK KELAS VII SMP MARGANINGSIH;;;;;;;;;;;;;;
201414024;201414024;;;;;;;PM;;;;;;31/12/2024;"ai; chatgpt; pemecahan masalah; minat belajar; ukuran pemusatan data";;;;;;;;;;;;;;"ai; chatgpt; pemecahan masalah; minat belajar; ukuran pemusatan data";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGARUH PENGGUNAAN CHAT GPT PADA PEMBELAJARAN TERHADAP KEMAMPUAN PEMECAHAN MASALAH DAN MINAT BELAJAR PESERTA DIDIK KELAS X SMA BOPKRI 1 YOGYAKARTA PADA MATERI UKURAN PEMUSATAN DATA ;;;;;;;;;;;;;;
201414059;201414059;;;;;;;PM;;;;;;31/12/2024;"jadwal; mengajar; penugasan; metode hungarian; new improved ones assignment; python";;;;;;;;;;;;;;"jadwal; mengajar; penugasan; metode hungarian; new improved ones assignment; python";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENENTUAN JADWAL GURU MENGAJAR DI SMA NEGERI 1 DEPOK MENGGUNAKAN TEORI PENUGASAN DENGAN METODE HUNGARIAN DAN METODE NEW IMPROVED ONES ASSIGNMENT BERBANTUAN PYTHON;;;;;;;;;;;;;;
201414007;201414007;;;;;;;PM;;;;;;31/12/2024;"media; media pembelajaran; lectora inspire; hasil belajar; kognitif; kecepatan dan debit";;;;;;;;;;;;;;"media; media pembelajaran; lectora inspire; hasil belajar; kognitif; kecepatan dan debit";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MEDIA PEMBELAJARAN MATEMATIKA BERBASIS LECTORA INSPIRE UNTUK MENINGKATKAN HASIL BELAJAR KOGNITIF PESERTA DIDIK KELAS V PADA MATERI KECEPATAN DAN DEBIT DI SD MUHAMMADIYAH KEDUNGBANTENG 1;;;;;;;;;;;;;;
201414043;201414043;;;;;;;PM;;;;;;31/12/2024;"modul; modul pembelajaran; computational thinking";;;;;;;;;;;;;;"modul; modul pembelajaran; computational thinking";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MODUL PEMBELAJARAN UNTUK MEMBANGUN KEMAMPUAN BERPIKIR KOMPUTASIONAL PESERTA DIDIK DI SMP NEGERI 1 AIR UPAS KETAPANG KALIMANTAN BARAT;;;;;;;;;;;;;;
191414102;191414102;;;;;;;PM;;;;;;31/12/2024;"modul-el; bangun ruang sisi datar; pendidikan multikultural";;;;;;;;;;;;;;"modul-el; bangun ruang sisi datar; pendidikan multikultural";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN E-MODUL MATERI BANGUN RUANG SISI DATAR PADA KELAS IX SEKOLAH MENENGAH PERTAMA BERBASIS PENDIDIKAN MULTIKULTURAL;;;;;;;;;;;;;;
201414033;201414033;;;;;;;PM;;;;;;31/12/2024;"aktivitas pembelajaran; mathcitymap; pemecahan masalah";;;;;;;;;;;;;;"aktivitas pembelajaran; mathcitymap; pemecahan masalah";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN AKTIVITAS PEMBELAJARAN MATEMATIKA MENGGUNAKAN APLIKASI MATHCITYMAP DALAM MENGEMBANGKAN KEMAMPUAN PEMECAHAN MASALAH KONTEKSTUAL PESERTA DIDIK SMAN 1 BANGUNTAPAN;;;;;;;;;;;;;;
201414054;201414054;;;;;;;PM;;;;;;31/12/2024;"modul ajar; pembelajaran steam; robotika; berpikir kritis; berpikir kreatif; komunikasi; kolaborasi";;;;;;;;;;;;;;"modul ajar; pembelajaran steam; robotika; berpikir kritis; berpikir kreatif; komunikasi; kolaborasi";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MODUL AJAR STEAM BERBANTUAN AKTIVITAS ROBOTIKA DRIVE UP A SLOPE DALAM MELATIH KEMAMPUAN 4C PESERTA DIDIK SMP;;;;;;;;;;;;;;
201414009;201414009;;;;;;;PM;;;;;;31/12/2024;"numerasi; pmri; statistika";;;;;;;;;;;;;;"numerasi; pmri; statistika";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS KEMAMPUAN NUMERASI MATEMATIS MENGGUNAKAN PENDEKATAN REALISTIC MATHEMATICS EDUCATION (RME) PADA MATERI STATISTIKA KELAS X DI SMA N 9 YOGYAKARTA;;;;;;;;;;;;;;
201414042;201414042;;;;;;;PM;;;;;;31/12/2024;"literasi digital; desmos; hubungan antarsudut";;;;;;;;;;;;;;"literasi digital; desmos; hubungan antarsudut";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PROFIL KEMAMPUAN LITERASI DIGITAL PESERTA DIDIK SMP DALAM MEMANFAATKAN DESMOS CLASSROOM ACTIVITIES PADA MATERI HUBUNGAN ANTAR SUDUT;;;;;;;;;;;;;;
201414068;201414068;;;;;;;PM;;;;;;31/12/2024;"media; media pembelajaran; android; mit app inventor";;;;;;;;;;;;;;"media; media pembelajaran; android; mit app inventor";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MEDIA PEMBELAJARAN BERBASIS ANDROID PADA MATERI PERSAMAAN DAN PERTIDAKSAMAAN LINEAR SATU VARIABEL MENGGUNAKAN MIT APP INVENTOR;;;;;;;;;;;;;;
201414045;201414045;;;;;;;PM;;;;;;31/12/2024;"penambangan data; python; regresi logistik; prediksi";;;;;;;;;;;;;;"penambangan data; python; regresi logistik; prediksi";;;;;;;;;20231;;;;;;;2023;;;;;;;;;DATA MINING BERBANTUAN PYTHON DENGAN REGRESI LOGISTIK UNTUK PREDIKSI HASIL PPDB SMA NEGERI 1 YOGYAKARTA BERDASARKAN SELEKSI TAHUN 2023;;;;;;;;;;;;;;
201414017;201414017;;;;;;;PM;;;;;;31/12/2024;"media; media pembelajaran; android; mit app inventor; bentuk aljabar";;;;;;;;;;;;;;"media; media pembelajaran; android; mit app inventor; bentuk aljabar";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN MEDIA PEMBELAJARAN BERBASIS ANDROID DENGAN MIT APP INVENTOR PADA MATERI BENTUK ALJABAR KELAS VII;;;;;;;;;;;;;;
201414026;201414026;;;;;;;PM;;;;;;31/12/2024;"lkpd; akm; literasi matematika; pemahaman konsep";;;;;;;;;;;;;;"lkpd; akm; literasi matematika; pemahaman konsep";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENGEMBANGAN LEMBAR KERJA PESERTA DIDIK BERBASIS ASESMEN KOMPETENSI MINIMUM UNTUK MEMFASILITASI KEMAMPUAN LITERASI MATEMATIKA DAN PEMAHAMAN KONSEP;;;;;;;;;;;;;;
201414053;201414053;;;;;;;PM;;;;;;31/12/2024;"kesalahan; akm; numerasi; teori nolting";;;;;;;;;;;;;;"kesalahan; akm; numerasi; teori nolting";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS KESALAHAN SISWA KELAS VIII A SMP PEMBANGUNAN KARANGMOJO DALAM MENYELESAIKAN SOAL AKM NUMERASI MENGGUNAKAN TEORI NOLTING;;;;;;;;;;;;;;
201414063;201414063;;;;;;;PM;;;;;;31/12/2024;"literasi matematika; efikasi diri; pemecahan masalah; bangun ruang sisi datar";;;;;;;;;;;;;;"literasi matematika; efikasi diri; pemecahan masalah; bangun ruang sisi datar";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS KEMAMPUAN LITERASI MATEMATIKA BERDASARKAN KATEGORI TINGKAT EFIKASI DIRI DALAM KONTEKS PEMECAHAN MASALAH PADA MATERI BANGUN RUANG SISI DATAR;;;;;;;;;;;;;;
191414103;191414103;;;;;;;PM;;;;;;31/12/2024;"potensi perolehan; minimum spanning tree";;;;;;;;;;;;;;"potensi perolehan; minimum spanning tree";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENENTUAN POTENSI PEROLEHAN PRIMOGEMS BAGI FREE TO PLAY (F2P) PEMAIN DI GENSHIN IMPACT BERDASARKAN MINIMUM SPANNING TREE;;;;;;;;;;;;;;
201414058;201414058;;;;;;;PM;;;;;;31/12/2024;"literasi data; calon guru; numerasi";;;;;;;;;;;;;;"literasi data; calon guru; numerasi";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS KEMAMPUAN LITERASI DATA CALON GURU PADA MAHASISWA ANGKATAN 2021 PRODI PENDIDIKAN MATEMATIKA USD DALAM MENYELESAIKAN SOAL NUMERASI;;;;;;;;;;;;;;
